Code,Name,Zip,Address,Tel
22461,森町,437-0293,静岡県周智郡森町森2101-1,0538-85-2111
23100,名古屋市,460-8508,愛知県名古屋市中区三の丸3-1-1,052-961-1111
23101,千種区,464-8644,愛知県名古屋市千種区覚王山通8-37,052-762-3111
23102,東区,461-8640,愛知県名古屋市東区筒井1-7-74,052-935-2271
23103,北区,462-8511,愛知県名古屋市北区清水4-17-1,052-911-3131
23104,西区,451-8508,愛知県名古屋市西区花の木二丁目18-1,052-521-5311
23105,中村区,453-8501,愛知県名古屋市中村区竹橋町36-31,052-451-1241
23106,中区,460-8447,愛知県名古屋市中区栄4-1-8,052-241-3601
23107,昭和区,466-8585,愛知県名古屋市昭和区阿由知通3-19,052-731-1511
23108,瑞穂区,467-8531,愛知県名古屋市瑞穂区瑞穂通3-32,052-841-1521
23109,熱田区,456-8501,愛知県名古屋市熱田区神宮3-1-15,052-681-1431
23110,中川区,454-8501,愛知県名古屋市中川区高畑1-223,052-362-1111
23111,港区,455-8520,愛知県名古屋市港区港明1-12-20,052-651-3251
23112,南区,457-8508,愛知県名古屋市南区前浜通3-10,052-811-5161
23113,守山区,463-8510,愛知県名古屋市守山区小幡1-3-1,052-793-3434
23114,緑区,458-8585,愛知県名古屋市緑区青山2-15,052-621-2111
23115,名東区,465-8508,愛知県名古屋市名東区上社2-50,052-773-1111
23116,天白区,468-8510,愛知県名古屋市天白区島田2-201,052-803-1111
23201,豊橋市,440-8501,愛知県豊橋市今橋町1,0532-51-2111
23202,岡崎市,444-8601,愛知県岡崎市十王町2-9,0564-23-6000
23203,一宮市,491-8501,愛知県一宮市本町2-5-6,0586-28-8100
23204,瀬戸市,489-8701,愛知県瀬戸市追分町64-1,0561-82-7111
23205,半田市,475-8666,愛知県半田市東洋町2-1,0569-21-3111
23206,春日井市,486-8686,愛知県春日井市鳥居松町5-44,0568-81-5111
23207,豊川市,442-8601,愛知県豊川市諏訪1-1,0533-89-2111
23208,津島市,496-8686,愛知県津島市立込町2-21,0567-24-1111
23209,碧南市,447-8601,愛知県碧南市松本町28,0566-41-3311
23210,刈谷市,448-8501,愛知県刈谷市東陽町1-1,0566-23-1111
23211,豊田市,471-8501,愛知県豊田市西町3-60,0565-31-1212
23212,安城市,446-8501,愛知県安城市桜町18-23,0566-76-1111
23213,西尾市,445-8501,愛知県西尾市寄住町下田22,0563-56-2111
23214,蒲郡市,443-8601,愛知県蒲郡市旭町17-1,0533-66-1111
23215,犬山市,484-8501,愛知県犬山市大字犬山字東畑36,0568-61-1800
23216,常滑市,479-8610,愛知県常滑市飛香台3丁目3番地の5,0569-35-5111
23217,江南市,483-8701,愛知県江南市赤童子町大堀90,0587-54-1111
23219,小牧市,485-8650,愛知県小牧市堀の内3-1,0568-72-2101
23220,稲沢市,492-8269,愛知県稲沢市稲府町1,0587-32-1111
23221,新城市,441-1392,愛知県新城市字東入船115,0536-23-1111
23222,東海市,476-8601,愛知県東海市中央町1-1,0562-33-1111
23223,大府市,474-8701,愛知県大府市中央町5-70,0562-47-2111
23224,知多市,478-8601,愛知県知多市緑町1,0562-33-3151
23225,知立市,472-8666,愛知県知立市広見3-1,0566-83-1111
23226,尾張旭市,488-8666,愛知県尾張旭市東大道町原田2600-1,0561-53-2111
23227,高浜市,444-1398,愛知県高浜市青木町4-1-2,0566-52-1111
23228,岩倉市,482-8686,愛知県岩倉市栄町1-66,0587-66-1111
23229,豊明市,470-1195,愛知県豊明市新田町子持松1-1,0562-92-1111
23230,日進市,470-0192,愛知県日進市蟹甲町池下268,0561-73-7111
23231,田原市,441-3492,愛知県田原市田原町南番場30-1,0531-22-1111
23232,愛西市,496-8555,愛知県愛西市稲葉町米野308,0567-26-8111
23233,清須市,452-8569,愛知県清須市須ケ口1238,052-400-2911
23234,北名古屋市,481-8531,愛知県北名古屋市西之保清水田15,0568-22-1111
23235,弥富市,498-8501,愛知県弥富市前ケ須町南本田335,0567-65-1111
23236,みよし市,470-0295,愛知県みよし市三好町小坂50,0561-32-2111
23237,あま市,490-1292,愛知県あま市木田戌亥18-1,052-444-1001
23238,長久手市,480-1196,愛知県長久手市岩作城の内60番地1,0561-63-1111
23302,東郷町,470-0198,愛知県愛知郡東郷町大字春木字羽根穴1,0561-38-3111
23342,豊山町,480-0292,愛知県西春日井郡豊山町大字豊場字新栄260,0568-28-0001
23361,大口町,480-0144,愛知県丹羽郡大口町下小口七丁目155,0587-95-1111
23362,扶桑町,480-0102,愛知県丹羽郡扶桑町大字高雄字天道330,0587-93-1111
23424,大治町,490-1192,愛知県海部郡大治町大字馬島字大門西1-1,052-444-2711
23425,蟹江町,497-8601,愛知県海部郡蟹江町学戸3-1,0567-95-1111
23427,飛島村,490-1436,愛知県海部郡飛島村竹之郷3-1,0567-52-1231
23441,阿久比町,470-2292,愛知県知多郡阿久比町大字卯坂字殿越50,0569-48-1111
23442,東浦町,470-2192,愛知県知多郡東浦町大字緒川字政所20,0562-83-3111
23445,南知多町,470-3495,愛知県知多郡南知多町大字豊浜字貝ヶ坪18,0569-65-0711
23446,美浜町,470-2492,愛知県知多郡美浜町大字河和字北田面106,0569-82-1111
23447,武豊町,470-2392,愛知県知多郡武豊町字長尾山2,0569-72-1111
23501,幸田町,444-0192,愛知県額田郡幸田町大字菱池字元林1-1,0564-62-1111
23561,設楽町,441-2301,愛知県北設楽郡設楽町田口字辻前14,0536-62-0511
23562,東栄町,449-0292,愛知県北設楽郡東栄町大字本郷字上前畑25,0536-76-0501
23563,豊根村,449-0403,愛知県北設楽郡豊根村下黒川字蕨平2,0536-85-1311
24201,津市,514-8611,三重県津市西丸之内23-1,059-229-3105
24202,四日市市,510-8601,三重県四日市市諏訪町1-5,059-354-8104
24203,伊勢市,516-8601,三重県伊勢市岩渕1-7-29,0596-21-5520
24204,松阪市,515-8515,三重県松阪市殿町1340-1,0598-53-4312
24205,桑名市,511-8601,三重県桑名市中央町2-37,0594-24-1136
24207,鈴鹿市,513-8701,三重県鈴鹿市神戸1-18-18,059-382-1100
24208,名張市,518-0492,三重県名張市鴻之台1番町1番地,0595-63-7402
24209,尾鷲市,519-3696,三重県尾鷲市中央町10-43,0597-23-8132
24210,亀山市,519-0195,三重県亀山市本丸町577,0595-82-1111
24211,鳥羽市,517-0011,三重県鳥羽市鳥羽三丁目1番1号,0599-25-1112
24212,熊野市,519-4392,三重県熊野市井戸町796,0597-89-4111
24214,いなべ市,511-0498,三重県いなべ市北勢町阿下喜31,0594-86-7745
24215,志摩市,517-0592,三重県志摩市阿児町鵜方3098-22,0599-44-0001
24216,伊賀市,518-8501,三重県伊賀市四十九町3184,0595-22-9611
24303,木曽岬町,498-8503,三重県桑名郡木曽岬町大字西対海地251,0567-68-6100
24324,東員町,511-0295,三重県員弁郡東員町大字山田1600,0594-86-2800
24341,菰野町,510-1292,三重県三重郡菰野町大字潤田1250,059-391-1111
24343,朝日町,510-8522,三重県三重郡朝日町大字小向893,059-377-5651
24344,川越町,510-8588,三重県三重郡川越町大字豊田一色280,059-366-7113
24441,多気町,519-2181,三重県多気郡多気町相可1600,0598-38-1111
24442,明和町,515-0332,三重県多気郡明和町大字馬之上945,0596-52-7111
24443,大台町,519-2404,三重県多気郡大台町佐原750,0598-82-3781
24461,玉城町,519-0495,三重県度会郡玉城町田丸114-2,0596-58-8200
24470,度会町,516-2195,三重県度会郡度会町棚橋1215-1,0596-62-1111
24471,大紀町,519-2703,三重県度会郡大紀町滝原1610-1,0598-86-2212
24472,南伊勢町,516-0194,三重県度会郡南伊勢町五ヶ所浦3057,0599-66-1111
24543,紀北町,519-3292,三重県北牟婁郡紀北町東長島769番地1,0597-46-3113
24561,御浜町,519-5292,三重県南牟婁郡御浜町大字阿田和6120-1,05979-3-0505
24562,紀宝町,519-5701,三重県南牟婁郡紀宝町鵜殿324,0735-33-0333
25201,大津市,520-8575,滋賀県大津市御陵町3-1,077-523-1234
25202,彦根市,522-8501,滋賀県彦根市元町4-2,0749-22-1411
25203,長浜市,526-8501,滋賀県長浜市八幡東町632,0749-62-4111
25204,近江八幡市,523-8501,滋賀県近江八幡市桜宮町236,0748-33-3111
25206,草津市,525-8588,滋賀県草津市草津3-13-30,077-563-1234
25207,守山市,524-8585,滋賀県守山市吉身2-5-22,077-583-2525
25208,栗東市,520-3088,滋賀県栗東市安養寺1-13-33,077-553-1234
25209,甲賀市,528-8502,滋賀県甲賀市水口町水口6053,0748-65-0650
25210,野洲市,520-2395,滋賀県野洲市小篠原2100-1,077-587-1121
25211,湖南市,520-3288,滋賀県湖南市中央1-1,0748-72-1290
25212,高島市,520-1592,滋賀県高島市新旭町北畑565,0740-25-8000
25213,東近江市,527-8527,滋賀県東近江市八日市緑町10-5,0748-24-1234
25214,米原市,521-8501,滋賀県米原市米原1016,0749-52-1551
25383,日野町,529-1698,滋賀県蒲生郡日野町河原1-1,0748-52-1211
25384,竜王町,520-2592,滋賀県蒲生郡竜王町大字小口3,0748-58-3700
25425,愛荘町,529-1380,滋賀県愛知郡愛荘町愛知川72,0749-42-4111
25441,豊郷町,529-1169,滋賀県犬上郡豊郷町石畑375,0749-35-8111
25442,甲良町,522-0244,滋賀県犬上郡甲良町大字在士353-1,0749-38-3311
25443,多賀町,522-0341,滋賀県犬上郡多賀町大字多賀324,0749-48-8111
26100,京都市,604-8571,京都府京都市中京区寺町通御池上る上本能寺前町488,075-222-3111
26201,福知山市,620-8501,京都府福知山市字内記13-1,0773-22-6111
26202,舞鶴市,625-8555,京都府舞鶴市字北吸1044,0773-62-2300
26203,綾部市,623-8501,京都府綾部市若竹町8-1,0773-42-3280
26204,宇治市,611-8501,京都府宇治市宇治琵琶33,0774-22-3141
26205,宮津市,626-8501,京都府宮津市字柳繩手345-1,0772-22-2121
26206,亀岡市,621-8501,京都府亀岡市安町野々神8,0771-22-3131
26207,城陽市,610-0195,京都府城陽市寺田東ノ口16・17,0774-52-1111
26208,向日市,617-8665,京都府向日市寺戸町中野20,075-931-1111
26209,長岡京市,617-8501,京都府長岡京市開田1-1-1,075-951-2121
26210,八幡市,614-8501,京都府八幡市八幡園内75,075-983-1111
26211,京田辺市,610-0393,京都府京田辺市田辺80,0774-63-1122
26212,京丹後市,627-8567,京都府京丹後市峰山町杉谷889,0772-69-0001
26213,南丹市,622-8651,京都府南丹市園部町小桜町47,0771-68-0001
26214,木津川市,619-0286,京都府木津川市木津南垣外110-9,0774-72-0501
26303,大山崎町,618-8501,京都府乙訓郡大山崎町字円明寺小字夏目3,075-956-2101
26322,久御山町,613-8585,京都府久世郡久御山町島田ミスノ38,075-631-6111
26343,井手町,610-0302,京都府綴喜郡井手町大字井手小字南玉水67,0774-82-2001
26344,宇治田原町,610-0289,京都府綴喜郡宇治田原町大字立川小字坂口18番地の1,0774-88-2250
26364,笠置町,619-1303,京都府相楽郡笠置町大字笠置小字西通90-1,0743-95-2301
26365,和束町,619-1295,京都府相楽郡和束町大字釜塚小字生水14-2,0774-78-3001
26366,精華町,619-0285,京都府相楽郡精華町南稲八妻北尻70,0774-94-2004
26367,南山城村,619-1411,京都府相楽郡南山城村北大河原小字久保14-1,0743-93-0101
26407,京丹波町,622-0292,京都府船井郡京丹波町蒲生蒲生野487番地1,0771-82-0200
26463,伊根町,626-0493,京都府与謝郡伊根町字日出651,0772-32-0501
26465,与謝野町,629-2292,京都府与謝郡与謝野町字岩滝1798-1,0772-43-9000
27100,大阪市,530-8201,大阪府大阪市北区中之島1-3-20,06-6208-8181
27140,堺市,590-0078,大阪府堺市堺区南瓦町3-1,072-233-1101
27202,岸和田市,596-8510,大阪府岸和田市岸城町7-1,072-423-2121
27203,豊中市,561-8501,大阪府豊中市中桜塚3-1-1,06-6858-5050
27204,池田市,563-8666,大阪府池田市城南1-1-1,072-752-1111
27205,吹田市,564-8550,大阪府吹田市泉町1-3-40,06-6384-1231
27206,泉大津市,595-8686,大阪府泉大津市東雲町9-12,0725-33-1131
27207,高槻市,569-0067,大阪府高槻市桃園町2-1,072-674-7111
27208,貝塚市,597-8585,大阪府貝塚市畠中1-17-1,072-423-2151
27209,守口市,570-8666,大阪府守口市京阪本通2-5-5,06-6992-1221
27210,枚方市,573-8666,大阪府枚方市大垣内町2-1-20,072-841-1221
27211,茨木市,567-8505,大阪府茨木市駅前3-8-13,072-622-8121
27212,八尾市,581-0003,大阪府八尾市本町1-1-1,072-991-3881
27213,泉佐野市,598-8550,大阪府泉佐野市市場東1-295-3,072-463-1212
27214,富田林市,584-8511,大阪府富田林市常盤町1-1,0721-25-1000
27215,寝屋川市,572-8555,大阪府寝屋川市本町1-1,072-824-1181
27216,河内長野市,586-8501,大阪府河内長野市原町1-1-1,0721-53-1111
27217,松原市,580-8501,大阪府松原市阿保1-1-1,072-334-1550
27218,大東市,574-8555,大阪府大東市谷川1-1-1,072-872-2181
27219,和泉市,594-8501,大阪府和泉市府中町2-7-5,0725-41-1551
27220,箕面市,562-0003,大阪府箕面市西小路4-6-1,072-723-2121
27221,柏原市,582-8555,大阪府柏原市安堂町1-55,072-972-1501
27222,羽曳野市,583-8585,大阪府羽曳野市誉田4-1-1,072-958-1111
27223,門真市,571-8585,大阪府門真市中町1-1,06-6902-1231
27224,摂津市,566-8555,大阪府摂津市三島1-1-1,06-6383-1111
27225,高石市,592-8585,大阪府高石市加茂4-1-1,072-265-1001
27226,藤井寺市,583-8583,大阪府藤井寺市岡1-1-1,072-939-1111
27227,東大阪市,577-8521,大阪府東大阪市荒本北1-1-1,06-4309-3000
27228,泉南市,590-0592,大阪府泉南市樽井1-1-1,072-483-0001
27229,四條畷市,575-8501,大阪府四條畷市中野本町1-1,072-877-2121
27230,交野市,576-8501,大阪府交野市私部1-1-1,072-892-0121
27231,大阪狭山市,589-8501,大阪府大阪狭山市狭山1-2384-1,072-366-0011
27232,阪南市,599-0292,大阪府阪南市尾崎町35-1,072-471-5678
27301,島本町,618-8570,大阪府三島郡島本町桜井2-1-1,075-961-5151
27321,豊能町,563-0292,大阪府豊能郡豊能町余野414-1,072-739-0001
27322,能勢町,563-0392,大阪府豊能郡能勢町宿野866,072-734-0001
27341,忠岡町,595-0805,大阪府泉北郡忠岡町忠岡東1-34-1,0725-22-1122
27361,熊取町,590-0495,大阪府泉南郡熊取町野田1-1-1,072-452-1001
27362,田尻町,598-8588,大阪府泉南郡田尻町大字嘉祥寺375-1,072-466-1000
27366,岬町,599-0392,大阪府泉南郡岬町深日2000-1,072-492-2775
27381,太子町,583-8580,大阪府南河内郡太子町大字山田88,0721-98-0300
27382,河南町,585-8585,大阪府南河内郡河南町大字白木1359-6,0721-93-2500
27383,千早赤阪村,585-8501,大阪府南河内郡千早赤阪村大字水分180,0721-72-0081
28100,神戸市,650-8570,兵庫県神戸市中央区加納町6-5-1,078-331-8181
28101,東灘区,658-8570,兵庫県神戸市東灘区住吉東町5-2-1,078-841-4131
28102,灘区,657-8570,兵庫県神戸市灘区桜口町4-2-1,078-843-7001
28105,兵庫区,652-8570,兵庫県神戸市兵庫区荒田町1-21-1,078-511-2111
28106,長田区,653-8570,兵庫県神戸市長田区北町3-4-3,078-579-2311
28107,須磨区,654-8570,兵庫県神戸市須磨区大黒町4-1-1,078-731-4341
28108,垂水区,655-8570,兵庫県神戸市垂水区日向1-5-1,078-708-5151
28109,北区,651-1114,兵庫県神戸市北区鈴蘭台北町1-9-1,078-593-1111
28110,中央区,651-8570,兵庫県神戸市中央区東町115番地,078-335-7511
28111,西区,651-2295,兵庫県神戸市西区糀台5丁目4-1,078-333-3330
28201,姫路市,670-8501,兵庫県姫路市安田4-1,079-221-2111
28202,尼崎市,660-8501,兵庫県尼崎市東七松町1-23-1,06-6375-5639
28203,明石市,673-8686,兵庫県明石市中崎1-5-1,078-912-1111
28204,西宮市,662-8567,兵庫県西宮市六湛寺町10-3,0798-35-3151
28205,洲本市,656-8686,兵庫県洲本市本町3-4-10,0799-22-3321
28206,芦屋市,659-8501,兵庫県芦屋市精道町7-6,0797-31-2121
28207,伊丹市,664-8503,兵庫県伊丹市千僧1-1,072-783-1234
28208,相生市,678-8585,兵庫県相生市旭1-1-3,0791-23-7111
28209,豊岡市,668-8666,兵庫県豊岡市中央町2-4,0796-23-1111
28210,加古川市,675-8501,兵庫県加古川市加古川町北在家2000,079-421-2000
28212,赤穂市,678-0292,兵庫県赤穂市加里屋81,0791-43-3201
28213,西脇市,677-8511,兵庫県西脇市下戸田128-1,0795-22-3111
28214,宝塚市,665-8665,兵庫県宝塚市東洋町1-1,0797-71-1141
28215,三木市,673-0492,兵庫県三木市上の丸町10番30号,0794-82-2000
28216,高砂市,676-8501,兵庫県高砂市荒井町千鳥1-1-1,079-442-2101
28217,川西市,666-8501,兵庫県川西市中央町12-1,072-740-1111
28218,小野市,675-1380,兵庫県小野市中島町531,0794-63-1000
28219,三田市,669-1595,兵庫県三田市三輪2-1-1,079-563-1111
28220,加西市,675-2395,兵庫県加西市北条町横尾1000,0790-42-1110
28221,丹波篠山市,669-2397,兵庫県丹波篠山市北新町41,079-552-1111
28222,養父市,667-8651,兵庫県養父市八鹿町八鹿1675,079-662-3161
28223,丹波市,669-3692,兵庫県丹波市氷上町成松字甲賀1,0795-82-1001
28224,南あわじ市,656-0492,兵庫県南あわじ市市善光寺22番地1,0799-43-5001
28225,朝来市,669-5292,兵庫県朝来市和田山町東谷213-1,079-672-3301
28226,淡路市,656-2292,兵庫県淡路市生穂新島8,0799-64-0001
28227,宍粟市,671-2593,兵庫県宍粟市山崎町中広瀬133番地6,0790-63-3000
28228,加東市,673-1493,兵庫県加東市社50,0795-42-3301
28229,たつの市,679-4192,兵庫県たつの市龍野町富永1005-1,0791-64-3131
28301,猪名川町,666-0292,兵庫県川辺郡猪名川町上野字北畑11-1,072-766-0001
28365,多可町,679-1192,兵庫県多可郡多可町中区中村町123,0795-32-2380
28381,稲美町,675-1115,兵庫県加古郡稲美町国岡1-1,079-492-1212
28382,播磨町,675-0182,兵庫県加古郡播磨町東本荘1-5-30,079-435-0355
28442,市川町,679-2392,兵庫県神崎郡市川町西川辺165-3,0790-26-1010
28443,福崎町,679-2280,兵庫県神崎郡福崎町南田原3116-1,0790-22-0560
28446,神河町,679-3116,兵庫県神崎郡神河町寺前64,0790-34-0001
28464,太子町,671-1592,兵庫県揖保郡太子町鵤280-1,079-277-1010
28481,上郡町,678-1292,兵庫県赤穂郡上郡町大持278,0791-52-1111
28501,佐用町,679-5380,兵庫県佐用郡佐用町佐用2611-1,0790-82-2521
28585,香美町,669-6592,兵庫県美方郡香美町香住区香住870-1,0796-36-1111
28586,新温泉町,669-6792,兵庫県美方郡新温泉町浜坂2673-1,0796-82-3111
29201,奈良市,630-8580,奈良県奈良市二条大路南一丁目1-1,0742-36-4894
29202,大和高田市,635-8511,奈良県大和高田市大字大中98番地4,0745-22-1101
29203,大和郡山市,639-1198,奈良県大和郡山市北郡山町248-4,0743-53-1151
29204,天理市,632-8555,奈良県天理市川原城町605,0743-63-1001
29205,橿原市,634-8586,奈良県橿原市八木町1-1-18,0744-22-4001
29206,桜井市,633-8585,奈良県桜井市大字粟殿432-1,0744-42-9111
29207,五條市,637-8501,奈良県五條市岡口1丁目3番1号,0747-22-4001
29208,御所市,639-2298,奈良県御所市1-3,0745-62-3001
29209,生駒市,630-0288,奈良県生駒市東新町8-38,0743-74-1111
29210,香芝市,639-0292,奈良県香芝市本町1397,0745-76-2001
29211,葛城市,639-2195,奈良県葛城市柿本166,0745-69-3001
29212,宇陀市,633-0292,奈良県宇陀市榛原下井足17-3,0745-82-8000
29322,山添村,630-2344,奈良県山辺郡山添村大字大西151,0743-85-0041
29342,平群町,636-8585,奈良県生駒郡平群町吉新1-1-1,0745-45-1001
29343,三郷町,636-8535,奈良県生駒郡三郷町勢野西1-1-1,0745-73-2101
29344,斑鳩町,636-0198,奈良県生駒郡斑鳩町法隆寺西3-7-12,0745-74-1001
29345,安堵町,639-1095,奈良県生駒郡安堵町大字東安堵958,0743-57-1511
29361,川西町,636-0202,奈良県磯城郡川西町大字結崎28-1,0745-44-2211
29362,三宅町,636-0213,奈良県磯城郡三宅町大字伴堂689,0745-44-2001
29363,田原本町,636-0392,奈良県磯城郡田原本町890-1,0744-32-2901
29385,曽爾村,633-1212,奈良県宇陀郡曽爾村大字今井495-1,0745-94-2101
29386,御杖村,633-1302,奈良県宇陀郡御杖村大字菅野368,0745-95-2001
29401,高取町,635-0154,奈良県高市郡高取町大字観覚寺990-1,0744-52-3334
29402,明日香村,634-0111,奈良県高市郡明日香村大字岡55,0744-54-2001
29424,上牧町,639-0293,奈良県北葛城郡上牧町大字上牧3350,0745-76-1001
29425,王寺町,636-8511,奈良県北葛城郡王寺町王寺2-1-23,0745-73-2001
29426,広陵町,635-8515,奈良県北葛城郡広陵町大字南郷583-1,0745-55-1001
29427,河合町,636-8501,奈良県北葛城郡河合町池部1-1-1,0745-57-0200
29441,吉野町,639-3192,奈良県吉野郡吉野町大字上市80-1,0746-32-3081
29442,大淀町,638-8501,奈良県吉野郡大淀町大字桧垣本2090,0747-52-5501
29443,下市町,638-8510,奈良県吉野郡下市町大字下市1960,0747-52-0001
29444,黒滝村,638-0292,奈良県吉野郡黒滝村大字寺戸77,0747-62-2031
29446,天川村,638-0392,奈良県吉野郡天川村大字沢谷60,0747-63-0321
29447,野迫川村,648-0392,奈良県吉野郡野迫川村大字北股84,0747-37-2101
29449,十津川村,637-1333,奈良県吉野郡十津川村大字小原225-1,0746-62-0001
29450,下北山村,639-3803,奈良県吉野郡下北山村大字寺垣内983,07468-6-0001
29451,上北山村,639-3701,奈良県吉野郡上北山村大字河合330,07468-2-0001
29452,川上村,639-3594,奈良県吉野郡川上村大字迫1335-7,0746-52-0111
29453,東吉野村,633-2492,奈良県吉野郡東吉野村大字小川99,0746-42-0441
30201,和歌山市,640-8511,和歌山県和歌山市七番丁23,073-432-0001
30202,海南市,642-8501,和歌山県海南市南赤坂11,073-482-4111
30203,橋本市,648-8585,和歌山県橋本市東家1-1-1,0736-33-1111
30204,有田市,649-0392,和歌山県有田市箕島50,0737-83-1111
30205,御坊市,644-8686,和歌山県御坊市薗350,0738-22-4111
30206,田辺市,646-8545,和歌山県田辺市新屋敷町1,0739-22-5300
30207,新宮市,647-8555,和歌山県新宮市春日1-1,0735-23-3333
30208,紀の川市,649-6492,和歌山県紀の川市西大井338,0736-77-2511
30209,岩出市,649-6292,和歌山県岩出市西野209,0736-62-2141
30304,紀美野町,640-1192,和歌山県海草郡紀美野町動木287,073-489-2430
30341,かつらぎ町,649-7192,和歌山県伊都郡かつらぎ町大字丁ノ町2160,0736-22-0300
30343,九度山町,648-0198,和歌山県伊都郡九度山町大字九度山1190,0736-54-2019
30344,高野町,648-0281,和歌山県伊都郡高野町大字高野山636,0736-56-3000
30361,湯浅町,643-0002,和歌山県有田郡湯浅町大字青木668-1,0737-63-2525
30362,広川町,643-0071,和歌山県有田郡広川町大字広1500,0737-63-1122
30366,有田川町,643-0021,和歌山県有田郡有田川町下津野2018-4,0737-52-2111
30381,美浜町,644-0044,和歌山県日高郡美浜町大字和田1138-278,0738-22-4123
30382,日高町,649-1213,和歌山県日高郡日高町大字高家626,0738-63-2051
30383,由良町,649-1111,和歌山県日高郡由良町大字里1220-1,0738-65-0200
30390,印南町,649-1534,和歌山県日高郡印南町大字印南2570,0738-42-0120
30391,みなべ町,645-0002,和歌山県日高郡みなべ町芝742,0739-72-2015
30392,日高川町,649-1324,和歌山県日高郡日高川町大字土生160,0738-22-1700
30401,白浜町,649-2211,和歌山県西牟婁郡白浜町1600,0739-43-5555
30404,上富田町,649-2192,和歌山県西牟婁郡上富田町朝来763,0739-47-0550
30406,すさみ町,649-2621,和歌山県西牟婁郡すさみ町周参見4089,0739-55-2004
30421,那智勝浦町,649-5392,和歌山県東牟婁郡那智勝浦町大字築地7-1-1,0735-52-0555
30422,太地町,649-5171,和歌山県東牟婁郡太地町大字太地3767-1,0735-59-2335
30424,古座川町,649-4104,和歌山県東牟婁郡古座川町大字高池673-2,0735-72-0180
30427,北山村,647-1603,和歌山県東牟婁郡北山村大字大沼42,0735-49-2331
30428,串本町,649-3592,和歌山県東牟婁郡串本町サンゴ台690番地5,0735-62-0555
31201,鳥取市,680-8571,鳥取県鳥取市幸町71番地,0857-22-8111
31202,米子市,683-8686,鳥取県米子市加茂町1-1,0859-22-7111
31203,倉吉市,682-8611,鳥取県倉吉市葵町722,0858-22-8111
31204,境港市,684-8501,鳥取県境港市上道町3000,0859-44-2111
31302,岩美町,681-8501,鳥取県岩美郡岩美町大字浦富675-1,0857-73-1411
31325,若桜町,680-0792,鳥取県八頭郡若桜町大字若桜801-5,0858-82-2211
31328,智頭町,689-1402,鳥取県八頭郡智頭町大字智頭2072-1,0858-75-4111
31329,八頭町,680-0493,鳥取県八頭郡八頭町郡家493,0858-76-0201
31364,三朝町,682-0195,鳥取県東伯郡三朝町大字大瀬999-2,0858-43-1111
31370,湯梨浜町,682-0723,鳥取県東伯郡湯梨浜町大字久留19-1,0858-35-3111
31371,琴浦町,689-2392,鳥取県東伯郡琴浦町大字徳万591-2,0858-52-2111
31372,北栄町,689-2292,鳥取県東伯郡北栄町由良宿423-1,0858-37-3111
31384,日吉津村,689-3553,鳥取県西伯郡日吉津村大字日吉津872-15,0859-27-0211
31386,大山町,689-3211,鳥取県西伯郡大山町御来屋328,0859-54-3111
31389,南部町,683-0351,鳥取県西伯郡南部町法勝寺377-1,0859-66-3112
31390,伯耆町,689-4133,鳥取県西伯郡伯耆町吉長37-3,0859-68-3111
31401,日南町,689-5292,鳥取県日野郡日南町霞800,0859-82-1111
31402,日野町,689-4503,鳥取県日野郡日野町根雨101,0859-72-0331
31403,江府町,689-4401,鳥取県日野郡江府町大字江尾1717番地1,0859-75-2211
32201,松江市,690-8540,島根県松江市末次町86,0852-55-5555
32202,浜田市,697-8501,島根県浜田市殿町1,0855-22-2612
32203,出雲市,693-8530,島根県出雲市今市町70,0853-21-2211
32204,益田市,698-8650,島根県益田市常盤町1-1,0856-31-0100
32205,大田市,694-0064,島根県大田市大田町大田ロ1111,0854-82-1600
32206,安来市,692-8686,島根県安来市安来町878-2,0854-23-3000
32207,江津市,695-8501,島根県江津市江津町1016番地4,0855-52-2501
32209,雲南市,699-1392,島根県雲南市木次町里方521-1,0854-40-1000
32343,奥出雲町,699-1511,島根県仁多郡奥出雲町三成358-1,0854-54-1221
32386,飯南町,690-3513,島根県飯石郡飯南町下赤名880,0854-76-2211
32441,川本町,696-8501,島根県邑智郡川本町大字川本271-3,0855-72-0631
32448,美郷町,699-4692,島根県邑智郡美郷町粕渕168,0855-75-1211
32449,邑南町,696-0192,島根県邑智郡邑南町矢上6000,0855-95-1111
32501,津和野町,699-5292,島根県鹿足郡津和野町枕瀬218-18,0856-74-0021
32505,吉賀町,699-5513,島根県鹿足郡吉賀町六日市750,0856-77-1111
32525,海士町,684-0403,島根県隠岐郡海士町大字海士1490,08514-2-0111
32526,西ノ島町,684-0211,島根県隠岐郡西ノ島町大字美田600番地4,08514-6-0101
32527,知夫村,684-0102,島根県隠岐郡知夫村1065,08514-8-2211
32528,隠岐の島町,685-8585,島根県隠岐郡隠岐の島町下西78番地2,08512-2-2111
33100,岡山市,700-8544,岡山県岡山市北区大供1-1-1,086-803-1000
33101,北区,700-8544,岡山県岡山市北区大供1-1-1,086-803-1655
33102,中区,703-8544,岡山県岡山市中区浜3-7-15,086-901-1601
33103,東区,704-8555,岡山県岡山市東区西大寺南1-2-4,086-944-5006
33104,南区,702-8544,岡山県岡山市南区浦安南町495-5,086-902-3500
33202,倉敷市,710-8565,岡山県倉敷市西中新田640,086-426-3030
33203,津山市,708-8501,岡山県津山市山北520,0868-32-2052
33204,玉野市,706-8510,岡山県玉野市宇野1-27-1,0863-32-5588
