"id","area","name","name_kana","category","line","station","walk","budget","hit","score"
"6994439","西院","ドトールコーヒーショップ 京都市立病院店 ","ドトールコーヒーショップキョウトシリツビョウインテン","コーヒー","京福嵐山本線","西院（京福本線）駅",8,NA,0,NA
"6996518","向日・長岡京","Secret Guardian 2 ","シークレットガーディアンツー","カフェ","阪急京都本線","大山崎駅",6,NA,0,NA
"6996528","上賀茂・北山（京都）","Cafe de Qiriness ","カフェドキリネス","カフェ","京都市営烏丸線","北山（京都府）駅",1,NA,0,NA
"6996531","山科","サーティワンアイスクリーム 山科ロードサイド店 ","サーティワンアイスクリームロードサイドヤマシナテン","スイーツ","京阪京津線","四宮駅",12,NA,2,NA
"6996535","二条城","Art Cafe ナナイロ ","アートカフェナナイロ","カフェ","ＪＲ山陰本線（京都-米子）","円町駅",5,NA,2,NA
"6996536","四条河原町周辺・寺町","グランディール 御池店 ","グランディールオイケテン","サンドイッチ・パン屋","京都市営東西線","京都市役所前駅",4,NA,2,NA
"6996537","二条城","GYPSY HOUSE ","ジプシーハウス","カフェ","JR山陰本線","二条駅",5,NA,0,NA
"6996543","祇園","タリーズコーヒー 祇園花見小路店 ","タリーズコーヒーギオンハナミコジテン","カフェ","京阪本線","祇園四条駅",3,NA,2,NA
"6996545","金閣寺・衣笠","cafe風良都 ","カフェフラット","カフェ","京都市営烏丸線","北大路駅",10,NA,2,NA
"6996600","京都府北部","カフェ＋おてがみ amuamu ","カフェプラスオテガミアムアム","カフェ","JR山陰本線","山家駅",156,NA,0,NA
"6997131","東寺・東福寺","パンとコーヒーとひらりんと ","パントコーヒートヒラリント","カフェ","京阪本線","東福寺駅",2,NA,3,5
"7000165","八幡・京田辺","スイーツ＆ダイニング キャリーアン イオンモール高の原店 ","スイーツアンドダイニングキャリーアンイオンモールタカノハラテン","スイーツ","近鉄京都線","高の原駅",6,NA,0,NA
"7000242","宇治","たま木亭 ","タマキテイ","サンドイッチ・パン屋","ＪＲ奈良線","黄檗（奈良線）駅",6,NA,0,NA
"7000918","嵐山","カフェルーエ ","カフェルーエ","カフェ","京福嵐山本線","嵐電嵯峨駅",1,NA,0,NA
"7000920","二条城","喫茶パル ","キッサパル","喫茶店","京都市営東西線","二条駅",5,NA,0,NA
"7000921","二条城","かわもと ","カワモト","喫茶店","JR山陰本線（京都-米子）","円町駅",8,NA,0,NA
"7000923","祇園","ナガサワ ","ナガサワ","喫茶店","京阪本線","清水五条駅",4,NA,0,NA
"7000924","上賀茂・北山（京都）","WEスペース下鴨 ","ウィスペースシモガモ","カフェ","京阪本線（鴨東線）","出町柳駅",7,NA,0,NA
"7003451","京都府北部","CAFE Lier ","カフェリエル","カフェ","ＪＲ山陰本線（京都-米子）","亀岡駅",9,NA,0,NA
"7003456","京都府北部","ふるーる ","フルール","喫茶店","京都丹後鉄道宮福線","福知山駅",13,NA,0,NA
"7003466","八幡・京田辺","フリージア 木津店 ","フリージアキヅテン","カフェ","近鉄京都線","山田川駅",5,NA,0,NA
"7003780","金閣寺・衣笠","町屋 Gallerry cafe 龍 ","マチヤギャラリーカフェリュウ","カフェ","京都市営烏丸線","北大路駅",11,NA,2,NA
"7008868","京都御所・西陣","coffee 山川 ","コーヒーヤマカワ","コーヒー","京都市営烏丸線","丸太町（京都市営）駅",7,NA,2,NA
"7010314","四条河原町周辺・寺町","Apprivoiser ","アプリボワゼ","朝ごはんとお昼ごはん",NA,NA,NA,1000,0,NA
"7013329","伏見・醍醐","スイートピー ","スイートピー","喫茶店","京阪本線","淀駅",20,NA,0,NA
"7013341","四条河原町周辺・寺町","星乃珈琲店 河原町店 ","ホシノコーヒーテンカワラマチテン","カフェ","阪急京都本線","河原町（京都府）駅",3,NA,0,NA
"7013342","木屋町・先斗町","コメダ珈琲店 河原町三条店 ","コメダコーヒーテンカワラマチサンジョウテン","コーヒー","京阪本線","三条（京都府）駅",3,NA,0,NA
"7013343","伏見・醍醐","星乃珈琲店 HOSHINO COFFEE 京都伏見店 ","ホシノコーヒーテンキョウトフシミテン","コーヒー","京阪宇治線","中書島駅",15,NA,0,NA
"7014276","京都府北部","伊根工房 ","イネコウボウ","喫茶店",NA,NA,NA,NA,0,NA
"7053917","向日・長岡京","ルナ 向日店 ","ルナムコウテン","喫茶店","阪急京都本線","東向日駅",1,NA,0,NA
"7055025","向日・長岡京","喫茶フォルテ ","キッサフォルテ","喫茶店","阪急京都本線","長岡天神駅",4,NA,0,NA
"7055027","四条大宮","檸檬 ","レモン","カフェ","阪急京都本線","大宮（京都府）駅",7,NA,13,4.79
"7055042","京都府北部","千代椿 ","チヨツバキ","カフェ",NA,NA,NA,NA,0,NA
"7055045","京都府北部","カフェ＆ブランチ シャルール ","カフェアンドブランチシャルール","カフェ","京都丹後鉄道宮福線","福知山駅",20,NA,0,NA
"7055051","八幡・京田辺","LA MER ","ラメール","サンドイッチ・パン屋","近鉄京都線","興戸駅",7,NA,0,NA
"7055052","宇治","ベーカリー＆ジェラート moco ","ベーカリーアンドジェラートモコ","サンドイッチ・パン屋","JR奈良線","長池駅",3,NA,2,4.25
"7055530","四条烏丸・烏丸御池","まつは ","マツハ","カフェ",NA,NA,NA,NA,2,NA
"7055869","上賀茂・北山（京都）","LA PAELLA ","ラパエラ","カフェ","京都市営烏丸線","松ヶ崎（京都府）駅",1,NA,0,NA
"7056625","大原・鞍馬・貴船","KIFUNE COSMETICS ＆ GALLERY ","キフネコスメティックアンドギャラリー","カフェ","叡山電鉄鞍馬線","貴船口駅",22,NA,0,NA
"7056781","銀閣寺・北白川・出町柳","germer ","ジェルメ","カフェ","叡山電鉄本線","元田中駅",22,NA,0,NA
"7056782","宇治","床の宿 Rigoletto ","トコノヤドリゴレット","カフェ","近鉄京都線","伊勢田駅",12,NA,0,NA
"7056789","伏見・醍醐","ふかふか家 カフェ ","フカフカヤカフェ","カフェ","京阪本線","藤森駅",3,NA,0,NA
"7056802","嵯峨野・太秦","カフェ クララ 京都 鳴滝店 ","カフェクララキョウトナルタキテン","カフェ","京福北野線","鳴滝駅",1,NA,0,NA
"7056807","円山公園・高台寺・清水寺","はんなりかふぇ 京の飴工房 憩和井 清水五条店 ","ハンナリカフェキョウノアメコウボウイワイシミズゴジョウテン","カフェ","京阪本線","清水五条駅",10,NA,0,NA
"7057388","宇治","UP ","アップ","カフェ","近鉄京都線","伊勢田駅",1,NA,0,NA
"7057674","二条城","はる春 ","ハルハル","喫茶＆BAR",NA,NA,NA,1500,0,NA
"7064323","嵯峨野・太秦","Caferest DOME ","カフェレストドーム","カフェ",NA,NA,NA,NA,0,NA
"7064330","京都駅","マルモキッチン 京都ポルタ店 ","マルモキッチンキョウトポルタテン","カフェ","ＪＲ奈良線","京都駅",1,NA,0,NA
"7064335","京都駅","WIRED CAFE 京都ポルタ店 ","ワイヤードカフェキョウトポルタテン","カフェ","ＪＲ奈良線","京都駅",1,NA,1,NA
"7064360","京都府北部","喫茶 陸 ","キッサリク","喫茶店","ＪＲ山陰本線（京都-米子）","馬堀駅",11,NA,0,NA
"7064636","四条烏丸・烏丸御池","The Terminal KYOTO ","ザターミナルキョウト","喫茶店","京都市営烏丸線","四条（京都市営）駅",5,NA,0,NA
"7064872","桂・西京極","ブルスケッタ ","ブルスケッタ","ドッグカフェレストラン",NA,NA,NA,1500,0,NA
"7067840","京都府北部","ぎゃらりー 喫茶 こもれび ","ギャラリーキッサコモレビ","喫茶店","ＪＲ小浜線","松尾寺駅",26,NA,0,NA
"7068070","銀閣寺・北白川・出町柳","よーじや 銀閣寺店 ","ヨージヤギンカクジテン","カフェ",NA,NA,NA,NA,4,4.12
"7070786","京都府北部","コーヒースタンド ブラッキー ","コーヒースタンドブラッキー","コーヒー","ＪＲ山陰本線（京都-米子）","馬堀駅",15,NA,0,NA
"7073471","金閣寺・衣笠","Antique しゅうび堂＋CAFE ","アンティークシュウビドウプラスカフェ","カフェ","京都市営烏丸線","北大路駅",13,NA,0,NA
"7073472","桂・西京極","blue dot cafe ","ブルードットカフェ","カフェ","阪急京都本線","桂駅",3,NA,0,NA
"7074392","京都駅","きんぎょ食堂 ","キンギョショクドウ","カフェ","京都市営烏丸線","京都駅",6,NA,0,NA
"7074397","伏見・醍醐","辻亭 ","ツジテイ","カフェ","京阪本線","深草駅",24,NA,0,NA
"7074398","京都府北部","WIN ","ウィン","カフェ","京都丹後鉄道宮福線","福知山駅",6,NA,0,NA
"7074618","京都駅","フリーゴ京都ヨドバシ店 ","フリーゴキョウトヨドバシテン","ジュース＆クレープ",NA,NA,NA,500,0,NA
"7075540","向日・長岡京","パヴェナチュール ","パヴェナチュール","サンドイッチ・パン屋","ＪＲ東海道本線（米原-神戸）","山崎（京都府）駅",11,NA,0,NA
"7075549","四条河原町周辺・寺町","ブレッツカフェ 京都店 ","ブレッツカフェキョウトテン","カフェ","京都市営東西線","京都市役所前駅",5,NA,1,NA
"7075603","京都府北部","茶房かむながら ","サボウカムナガラ","喫茶店",NA,NA,NA,NA,0,NA
"7075608","宇治","ラ カフェ ケニア 宇治店 ","ラカフェケニアウジテン","カフェ","ＪＲ奈良線","宇治（奈良線）駅",13,NA,0,NA
"7075609","八幡・京田辺","ほたはる ","ホタハル","サンドイッチ・パン屋","近鉄京都線","高の原駅",9,NA,0,NA
"7076710","四条烏丸・烏丸御池","Eggs ’n Things 京都四条店 ","エッグスンシングスキョウトシジョウテン","パンケーキ","京都地下鉄","四条烏丸駅",3,NA,3,3.5
"7076880","四条烏丸・烏丸御池","御中 ","ミナカ","カフェ","京都市営烏丸線","五条（京都市営）駅",1,NA,0,NA
"7077114","八幡・京田辺","Cafe  瑠璃 ","カフェルリ","カフェ＆ピザ",NA,NA,NA,1000,0,NA
"7077205","四条河原町周辺・寺町","クレープリー オルハコシト カフェ ","クレープリーオルハコシトカフェ","本格ガレット×シードル","阪急京都線","河原町駅",5,2500,2,NA
"7077299","七条・丹波口","ふたえ 京都本店 ","フタエキョウトホンテン","スイーツ","京都市営烏丸線","五条（京都市営）駅",7,NA,0,NA
"7077323","嵐山","本家西尾八ッ橋 嵐山店 ","ホンケニシオヤツハシアラシヤマテン","和菓子","京福嵐山本線","嵐山（京福線）駅",1,NA,0,NA
"7083405","吉祥院・鳥羽","バイカーズカフェTIM ","バイカーズカフェティム","カフェ","近鉄京都線","上鳥羽口駅",8,NA,2,NA
"7083406","東寺・東福寺","都堂 ","ミヤコドウ","和菓子","近鉄京都線","東寺駅",7,NA,0,NA
"7083977","京都御所・西陣","烏丸器や Cafe＆Gallery ","カラスマウツワヤカフェアンドギャラリー","カフェ","京都市営烏丸線","鞍馬口駅",2,NA,0,NA
"7084969","四条烏丸・烏丸御池","グラノーラ専門店 COCOLO KYOTO ","グラノーラセンモンテンココロキョウト","カフェ","京都市営東西線","烏丸御池駅",5,NA,0,NA
"7085006","京都府北部","和い輪いがや我家 ","ワイワイガヤガヤ","喫茶店",NA,NA,NA,NA,0,NA
"7085010","京都府北部","まちのば内 古本と珈琲モジカ ","マチノバナイフルホントコーヒーモジカ","カフェ","京都丹後鉄道宮福線","福知山駅",14,NA,0,NA
"7085012","京都府北部","綾茶 cafe ","アヤサカフェ","カフェ","ＪＲ山陰本線（京都-米子）","綾部駅",10,NA,0,NA
"7085542","四条烏丸・烏丸御池","雪ノ下 京都本店 ","ユキノシタキョウトホンテン","パンケーキ","京都市営東西線","二条城前駅",7,NA,1,4
"7086321","金閣寺・衣笠","PumeHana cafe ","プメハナカフェ","ハワイアンカフェ","市営バス205","わら天神前",5,850,6,5
"7086465","京都御所・西陣","ほっとはあと 京都府庁店 ","ホットハアトキョウトフチョウテン","喫茶店",NA,NA,NA,NA,0,NA
"7087388","上賀茂・北山（京都）","ゑびす屋加兵衛 神社前店 ","エビスヤカヘエジンジャマエテン","和菓子",NA,NA,NA,NA,0,NA
"7088009","京都御所・西陣","cafe 京都ものがたり ","カフェキョウトモノガタリ","Cafe京都ものがたり",NA,NA,NA,1200,2,NA
"7088484","京都府北部","Cafe New York ","カフェニューヨーク","カフェ",NA,NA,NA,450,0,NA
"7090372","京都駅","fleur ","フルール","パンケーキ","京都市営烏丸線","京都駅",1,NA,0,NA
"7093136","上賀茂・北山（京都）","Chot bar くらた ","チョットバークラタ","カフェ","京都市営烏丸線","北山（京都府）駅",9,NA,1,NA
"7093155","向日・長岡京","ココクープ ","ココクープ","サンドイッチ・パン屋","阪急京都本線","長岡天神駅",6,NA,0,NA
"7093934","桂・西京極","いづみ ","イヅミ","喫茶店","阪急京都本線","桂駅",10,NA,0,NA
"7093937","京都駅","saredoかふぇ ","サレドカフェ","カフェ","ＪＲ奈良線","京都駅",6,NA,1,NA
"7094809","京都御所・西陣","モンクール ","モンクール","喫茶店","京都市営烏丸線","丸太町（京都市営）駅",4,NA,0,NA
"7094815","二条城","倉日用商店 ","クラニチヨウショウテン","コーヒー",NA,NA,NA,NA,0,NA
"7094825","京都府北部","ゆらのガーデン 甘味 花ざかり ","ユラノガーデンカンミハナザカリ","和菓子",NA,NA,NA,NA,0,NA
"7098124","祇園","祇園辻利 祇園本店 ","ギオンツジリギオンホンテン","喫茶店","京阪本線","祇園四条駅",2,NA,2,3.75
"7101163","七条・丹波口","Cafe ひなみ ","カフェヒナミ","カフェ","京阪本線","七条駅",1,NA,0,NA
"7101246","京都府北部","Cafe Le Jerdin pop ","カフェルジャルダンポップ","カフェ",NA,NA,NA,NA,0,NA
"7103864","嵐山","Crescent Moon ","クレセントムーン","カフェ","阪急嵐山線","松尾大社駅",5,NA,0,NA
"7103926","西院","カフェ キャット ウォーク ","カフェキャットウォーク","カフェ","京福嵐山本線","西大路三条駅",1,NA,0,NA
"7104476","金閣寺・衣笠","喫茶ロアール ","キッサロアール","喫茶店","京都市営烏丸線","北大路駅",3,NA,0,NA
"7107041","向日・長岡京","chaco ","チャコ","カフェ","阪急京都本線","西山天王山駅",12,NA,0,NA
"7107630","上賀茂・北山（京都）","秘密基地植物園 ","ヒミツキチショクブツエン","カフェ","京都市営烏丸線","国際会館駅",6,NA,0,NA
"7108024","京都府北部","カフェギャラリー 彩花 ","カフェギャラリーサイカ","カフェ",NA,NA,NA,NA,0,NA
"7109359","桂・西京極","和風パスタ＆スイーツ An ","ワフウパスタアンドスイーツアン","パスタとスイーツ","ＪＲ","桂川駅",1,1000,0,NA
"7113057","四条河原町周辺・寺町","Cafe＆Meal MUJI 京都 ","カフェアンドミールムジ キョウト","カフェ","地下鉄東西線","京都市役所前駅",9,1500,1,3
"7113293","上賀茂・北山（京都）","Kaunis Marra ","カウニスマーラ","カフェ","京都市営烏丸線","国際会館駅",3,NA,0,NA
"7114055","四条河原町周辺・寺町","京とあまのねカフェ ","キョウトアマノネカフェ","カフェ","阪急京都本線","河原町（京都府）駅",4,NA,0,NA
"7114140","京都府北部","玄妙庵 ","ゲンミョウアン","喫茶店","京都丹後鉄道宮豊線","天橋立駅",3,NA,0,NA
"7114146","円山公園・高台寺・清水寺","ココロのゆとりtari ","ココロノユトリタリ","カフェ","京都市営東西線","東山（京都府）駅",3,NA,0,NA
"7115973","岡崎・平安神宮・南禅寺","Kashiya ","カシヤ","カフェ","京阪本線","三条（京都府）駅",7,NA,2,NA
"7115977","向日・長岡京","コロラドコーヒー カフェ イマムラ ","コロラドコーヒーカフェイマムラ","カフェ","阪急京都本線","西山天王山駅",5,NA,0,NA
"7115988","伏見・醍醐","ぱんの寅 ","パンノトラ","サンドイッチ・パン屋","京阪本線","淀駅",6,NA,0,NA
"7116654","伏見・醍醐","BIRD’S music cafe ","バーズミュージックカフェ","カフェ","京阪宇治線","中書島駅",4,NA,0,NA
"7116656","伏見・醍醐","egg ","エッグ","カフェ","京都市営烏丸線","竹田（京都府）駅",7,NA,0,NA
"7117775","四条烏丸・烏丸御池","鸞庵 ","ランアン","カフェ、食事",NA,NA,NA,3000,0,NA
"7119322","四条烏丸・烏丸御池","タリーズコーヒー ホテルユニゾ京都四条烏丸店 ","タリーズコーヒーホテルユニゾキョウトシジョウカラスマテン","コーヒー","阪急京都本線","烏丸駅",4,NA,0,NA
"7121945","二条城","茶洛 ","サラク","和菓子","京都市営烏丸線","今出川駅",13,NA,0,NA
"7121947","吉祥院・鳥羽","MELLOW BROWN COFFEEイオンモール京都桂川店 ","メロウブラウンコーヒーイオンモールキョウトカツラガワテン","カフェ","ＪＲ東海道本線（米原-神戸）","桂川（京都府）駅",2,NA,0,NA
"7121957","吉祥院・鳥羽","スターバックスコーヒー イオンモール 京都 桂川店 ","スターバックスコーヒーイオンモールキョウトカツラガワテン","カフェ","阪急京都本線","洛西口駅",4,NA,0,NA
"7121961","吉祥院・鳥羽","nana’s green tea イオンモール京都桂川店 ","ナナズグリーンティーイオンモールキョウトカツラガワテン","カフェ","阪急京都本線","洛西口駅",4,NA,0,NA
"7121968","吉祥院・鳥羽","Brasserie BARVIDA イオンモール京都桂川店 ","ブラッスリーバルビダイオンモールキョウトカツラガワテン","カフェ","ＪＲ東海道本線（米原-神戸）","桂川（京都府）駅",2,NA,1,NA
"7122498","西院","K cafe ","ケイカフェ","カフェ","京福嵐山本線","嵐電天神川駅",13,NA,0,NA
"7123870","向日・長岡京","Ante ","アンテ","カフェ","阪急京都本線","西向日駅",14,NA,0,NA
"7123906","京都府北部","ラ・フランセーズ ","ラフランセーズ","喫茶店","京都丹後鉄道宮豊線","峰山駅",4,NA,0,NA
"7123918","宇治","カフェ サジロ ","カフェサジロ","カフェ",NA,NA,NA,NA,0,NA
"7124357","円山公園・高台寺・清水寺","Arabica京都 東山 ","アラビカキョウトヒガシヤマ","コーヒー","京阪本線","祇園四条駅",12,NA,0,NA
"7124946","四条烏丸・烏丸御池","annee ","アネ","カフェ","京都市営烏丸線","烏丸御池駅",2,NA,1,3
"7125248","八幡・京田辺","美加ノ原カンツリークラブレストラン ","ミカノハラカンツリークラブレストラン","カフェ",NA,NA,NA,NA,0,NA
"7125251","京都府北部","DECO ","デコ","カフェ","ＪＲ舞鶴線","梅迫駅",27,NA,0,NA
"7126245","伏見・醍醐","竹屋 ","タケヤ","茶店",NA,NA,NA,350,0,NA
"7127063","上賀茂・北山（京都）","クリゴカフェ ","クリゴカフェ","カフェ",NA,NA,NA,1000,0,NA
"7127333","四条烏丸・烏丸御池","ケーキ工房 ケテル ","ケーキコウボウケテル","ケーキ屋","阪急京都本線","烏丸駅",5,NA,0,NA
"7127334","円山公園・高台寺・清水寺","ことたま ","コトタマ","カフェ","京阪本線","清水五条駅",9,NA,0,NA
"7127348","四条烏丸・烏丸御池","フリアン ゼスト御池店 ","フリアンゼストオイケテン","洋菓子",NA,NA,NA,NA,0,NA
"7127361","嵐山","鶴屋長生 嵐山店 ","ツルヤチョウセイアラシヤマテン","和菓子","京福嵐山本線","嵐電嵯峨駅",1,NA,0,NA
"7132675","四条烏丸・烏丸御池","チカキッサ タブコ ","チカキッサタブコ","カフェ","京都市営烏丸線","四条（京都市営）駅",6,NA,0,NA
"7132686","吉祥院・鳥羽","ミスタードーナツ イオンモール京都桂川 ","ミスタードーナツイオンモールキョウトカツラガワ","洋菓子","ＪＲ東海道本線（米原-神戸）","桂川（京都府）駅",2,NA,0,NA
"7132688","吉祥院・鳥羽","ヴイツーアンドエム バイ フルーツ バー アオキ イオンモール京都桂川店 ","ヴイツーアンドエムバイフルーツバーアオキイオンモールキョウトカツラガワテン","スイーツ","阪急京都本線","洛西口駅",5,NA,0,NA
"7132689","吉祥院・鳥羽","ポムの樹cafe イオンモール京都桂川店 ","ポムノキイオンモールキョウトカツラガワテン","カフェ","阪急京都本線","洛西口駅",4,NA,0,NA
"7133034","七条・丹波口","コメダ珈琲店 西大路八条店 ","コメダコーヒーニシオオジハチジョウテン","コーヒー","ＪＲ東海道本線（米原-神戸）","西大路駅",6,NA,0,NA
"7133547","二条城","たま茶 ","タマチャ","カフェ","京都市営烏丸線","今出川駅",20,NA,0,NA
"7135609","京都御所・西陣","スゥレッドカフェ ","スゥレッドカフェ","カフェ","京都市営烏丸線","今出川駅",6,NA,0,NA
"7135611","京都御所・西陣","おづ Kyoto －maison du sake－ ","オヅキョウトメゾンドゥサケ","カフェ","京都市営烏丸線","丸太町（京都市営）駅",8,NA,5,4.33
"7135614","四条烏丸・烏丸御池","ディーン＆デルーカ京都カフェ ","ディーンアンドデルーカキョウトカフェ","カフェ","阪急京都本線","烏丸駅",3,NA,0,NA
"7136121","上賀茂・北山（京都）","カフェファーム ","カフェファーム","カフェ","京都市営烏丸線","松ヶ崎（京都府）駅",7,NA,0,NA
"7137616","四条河原町周辺・寺町","Spilbar KYOTO ","スピルバーキョウト","カフェ","京阪本線","三条（京都府）駅",5,NA,1,3
"7137840","向日・長岡京","紅茶専門店 Thea・de・ミュ紗 ","コウチャセンモンテンテアデミュシャ","カフェ",NA,NA,NA,730,10,5
"7139842","金閣寺・衣笠","ULUCUS ","ウスクス","カフェ","京都市営烏丸線","北大路駅",16,NA,0,NA
"7140755","四条烏丸・烏丸御池","神戸風月堂 大丸京都店 ","コウベフウゲツドウダイマルキョウトテン","和菓子","阪急京都本線","烏丸駅",1,NA,0,NA
"7140760","京都駅","サーティワンアイスクリーム イオンモールKYOTO店 ","サーティワンアイスクリームイオンモールキョウトテン","スイーツ","近鉄京都線","京都駅",9,NA,0,NA
"7141251","伏見・醍醐","ラベンダー ","ラベンダー","カフェ","京阪本線","深草駅",8,NA,0,NA
"7141278","京都府北部","フリアン ","フリアン","カフェ","ＪＲ山陰本線（京都-米子）","船岡（京都府）駅",26,NA,0,NA
"7141302","八幡・京田辺","ゴリール ","ゴリール","カフェ","京阪本線","橋本（京都府）駅",18,NA,0,NA
"7141616","八幡・京田辺","ジェイピー フィールド カフェ ","ジェイピーフィールドカフェ","カフェ",NA,NA,NA,NA,0,NA
"7141641","円山公園・高台寺・清水寺","ハッピーパイ ","ハッピーパイ","喫茶店","京阪本線","祇園四条駅",14,NA,0,NA
"7141799","木屋町・先斗町","京都ロータス ","キョウトロータス","カフェ","京阪本線","三条（京都府）駅",3,NA,0,NA
"7141805","京都府北部","カフェ ボン ","カフェボン","喫茶店","ＪＲ小浜線","東舞鶴駅",6,NA,0,NA
"7143403","京都御所・西陣","ボナペティ ","ボナペティ","サンドイッチ・パン屋","京阪本線（鴨東線）","出町柳駅",4,NA,0,NA
"7145092","京都府北部","カフェレストランラベンダー ","カフェレストランラベンダー","カフェ","京都丹後鉄道宮舞線","西舞鶴駅",19,NA,0,NA
"7145095","宇治","パンdeミィ ","パンドミィ","サンドイッチ・パン屋","近鉄京都線","伊勢田駅",2,NA,0,NA
"7148551","銀閣寺・北白川・出町柳","喫茶 迷子 ","キッサマイゴ","喫茶店","叡山電鉄本線","元田中駅",26,NA,0,NA
"7148558","大原・鞍馬・貴船","楽楽 ","ラクラク","和菓子","叡山電鉄鞍馬線","鞍馬駅",2,NA,0,NA
"7152344","西院","旬菜キッチン ほしば家 ","シュンサイキッチンホシバヤ","カフェ","京福嵐山本線","西院（京福本線）駅",1,NA,1,NA
"7152661","京都府北部","食堂 なばな ","ショクドウナバナ","喫茶店","ＪＲ小浜線","東舞鶴駅",5,NA,0,NA
"7152672","八幡・京田辺","八幡市文化センター 喫茶室 ","ヤワタシブンカセンターキッサシツ","喫茶店","京阪本線","八幡市駅",21,NA,0,NA
"7152678","嵯峨野・太秦","CAFE このみ ","カフェコノミ","カフェ",NA,NA,NA,NA,0,NA
"7152682","京都府北部","MoMo Cafe ","モモカフェ","カフェ",NA,NA,NA,NA,0,NA
"7152876","七条・丹波口","ask me！ cafe 京都 ","アスクミーカフェキョウト","カフェ",NA,NA,NA,NA,0,NA
"7153339","伏見・醍醐","ホリーズカフェ イトーヨーカドー六地蔵店 ","ホリーズカフェイトーヨーカドーロクジゾウテン","カフェ","ＪＲ奈良線","六地蔵（奈良線・京都市営）駅",6,NA,0,NA
"7153760","金閣寺・衣笠","京都 大徳寺 宇治茶の皐盧庵茶舗（こうろあんちゃほ） ","キョウトダイトクジウジチャノコウロアンチャホ","茶房　皐の音",NA,NA,NA,1300,0,NA
"7153950","上賀茂・北山（京都）","Cafe＆bar RunningRoom ","カフェアンドバーランニングルーム","カフェ","地下鉄烏丸線","北山駅",2,NA,2,3.5
"7154863","向日・長岡京","喫茶すいーと ","キッサスイート","喫茶店","阪急京都本線","西山天王山駅",14,NA,0,NA
"7155625","金閣寺・衣笠","喫茶パル ","キッサパル","喫茶店","京都市営烏丸線","北大路駅",29,NA,2,NA
"7156067","二条城","ことばのはおと ","コトバノハオト","カフェ",NA,NA,NA,NA,3,3.5
"7159042","京都府北部","Clover Craft cafe＆flower ","クローバークラフトカフェアンドフラワー","カフェ",NA,NA,NA,NA,0,NA
"7159537","二条城","cafe patisserie creme×plus 京都","カフェパティスリークレームプリュス キョウト","バリスタとパティシエ","ＪＲ嵯峨野線","二条駅",5,1000,0,NA
"7160688","四条河原町周辺・寺町","ジェラート ピケ カフェ ","ジェラートピケカフェ","スイーツ","阪急京都本線","河原町（京都府）駅",1,NA,0,NA
"7160695","上賀茂・北山（京都）","たまご 京都北山 ","タマゴキョウトキタヤマ","カフェ","京都市営烏丸線","北山（京都府）駅",6,NA,0,NA
"7160720","嵯峨野・太秦","茶房 ケーキ工房 福 ","サボウケーキコウボウフク","カフェ","嵯峨野観光鉄道","トロッコ嵐山駅",1,NA,0,NA
"7160735","祇園","カフェ グリーン ドア ","カフェグリーンドア","カフェ","京都市営東西線","東山（京都府）駅",2,NA,0,NA
"7160754","京都駅","京美山 ","キョウミヤマ","カフェ","ＪＲ奈良線","京都駅",5,NA,0,NA
"7161457","金閣寺・衣笠","cafe 豆花花 ","カフェドーファーファー","カフェ","京都市営烏丸線","北大路駅",14,NA,0,NA
"7161537","四条河原町周辺・寺町","Libre’s ","リーブル","エンターテイメント","阪急京都線","河原町駅",5,1500,0,NA
"7161958","上賀茂・北山（京都）","グランドプリンスホテル京都 ポンドカフェ","グランドプリンスホテルキョウト ポンドカフェ","カフェレストラン","地下鉄烏丸線","国際会館駅",3,3000,0,NA
"7162656","京都府北部","ブール 上町店 ","ブールカミマチテン","サンドイッチ・パン屋","ＪＲ山陰本線（京都-米子）","綾部駅",12,NA,0,NA
"7163220","桂・西京極","KJcafe ","ケージェーカフェ","テイクアウト スタンド",NA,NA,NA,300,2,NA
"7163641","伏見・醍醐","伏見夢百衆 ","フシミユメミヒャクシュウ","喫茶店","京阪本線","中書島駅",7,NA,0,NA
"7164890","七条・丹波口","ふふふあん 本店 ","フフフアンホンテン","カフェ","京阪本線","清水五条駅",1,NA,1,4
"7169105","京都府北部","みとき屋 ","ミトキヤ","カフェ","ＪＲ山陰本線（京都-米子）","胡麻駅",7,NA,0,NA
"7169107","上賀茂・北山（京都）","salmiakki（サルミアッキ） ","サルミアッキ","カフェ","叡山電鉄本線","一乗寺駅",12,NA,0,NA
"7169111","岡崎・平安神宮・南禅寺","レモン館 二条店 ","レモンカンニジョウテン","喫茶店","京阪本線","三条（京都府）駅",5,NA,0,NA
"7171113","嵯峨野・太秦","無庵 ","ブアン","カフェ",NA,NA,NA,NA,0,NA
"7172211","京都府北部","ギャラリー器器 ","ギャラリーキキ","喫茶店","京都丹後鉄道宮豊線","網野駅",23,NA,0,NA
"7172734","京都御所・西陣","孫右ェ門 ","マゴエモン","喫茶店","京都市営烏丸線","丸太町（京都市営）駅",3,NA,0,NA
"7173219","四条河原町周辺・寺町","喫茶 KANO ","キッサカノ","喫茶店","京阪","清水五条駅",NA,1300,0,NA
"7173296","四条烏丸・烏丸御池","Flip up！ ","フリップアップ","サンドイッチ・パン屋","京都市営東西線","烏丸御池駅",3,NA,0,NA
